1	3.6
2	4
3	3.4
4	4
5	3.2
6	4
7	3.9
8	3.1
9	3.3
10	2.7
11	3.4
12	3
13	3.8
14	3.1
15	4.2
16	3.3
17	4.6
18	3.9
19	3
20	2.4
21	3
22	4
23	5.2
24	2.7
25	2.8
26	2.9
27	3.7
28	2.7
29	4.2
30	2.8
31	3.9
32	3.4
33	3.6
34	4
35	3.4
36	3.3
37	3.9
38	2.4
39	3.1
40	3.1
41	3.4
42	3.4
43	3.3
44	3.6
45	3.4
46	2.9
47	3.1
48	4.1
49	3.2
50	2.2
51	3.1
52	3.7
53	3.4
54	3.6
55	3.5
56	4.3
57	3.7
58	4.1
59	2.6
60	3.1
61	3.1
62	3.6
63	4
64	3.9
65	3.3
66	3.1
67	3.8
68	4.2
69	3.2
70	3.6
71	2.7
72	3.9
73	3.6
74	3.8
75	3.5
76	2.8
77	3.2
78	3.7
79	4.1
80	4
81	3
82	4
83	4.3
84	3.7
85	3.3
86	2.9
87	2.6
88	2.7
89	2.8
90	4.1
91	2.7
92	3.1
93	3.9
94	3.3
95	3.8
96	3.5
97	3.5
98	4.1
99	3.3
100	4.1
101	3.4
102	3.8
103	2.7
104	2.8
105	3
106	3
107	3.8
108	4
109	4.3
110	3.1
111	3.4
112	3.4
113	2.4
114	3.8
115	3.9
116	3.9
117	2.8
118	3.5
119	3.4
120	4.1
121	3.6
122	3.4
123	3.9
124	4.1
125	3.5
126	3.3
127	3.9
128	3.4
129	3.1
130	3.7
131	2.9
132	3.4
133	2.7
134	4.4
135	3.6
136	4.1
137	2.9
138	4
139	2.9
140	4
141	3.4
142	4.3
143	3.9
144	3.7
145	3.1
146	3.9
147	2.9
148	3.3
149	3.4
150	3.5
151	3.9
152	3.6
153	3.6
154	3.4
155	3.1
156	3.5
157	2.7
158	3.4
159	2.9
160	3.1
161	3.7
162	3.8
163	4
164	2.5
165	3.8
166	4
167	3.5
168	3.7
169	3.2
170	3.3
171	3.5
172	4.6
173	4.5
174	3.5
175	3.4
176	3.4
177	3.2
178	3.8
179	3.8
180	3.9
181	3.6
182	2.7
183	4.1
184	3.3
185	3.6
186	3.4
187	3.6
188	2.6
189	3.4
190	4.2
191	3.6
192	3
193	2.9
194	3.7
195	3.2
196	3.2
197	3
198	2.8
199	3.5
200	3
201	2.4
202	3.2
203	3.2
204	3.9
205	3.2
206	4
207	2.9
208	3.8
209	1.9
210	2.4
211	4.5
212	2.6
213	4.2
214	3.6
215	2.9
216	4.4
217	4.6
218	3.6
219	3.9
220	2.7
221	3.4
222	4.3
223	4.2
224	3.5
225	5.1
226	3.6
227	3.5
228	3.7
229	3.6
230	2.9
231	3.4
232	4
233	3.5
234	3
235	3.3
236	3.2
237	3.1
238	3.9
239	4.4
240	4
241	3.2
242	3.4
243	2.9
244	4.5
245	3.5
246	3.3
247	4.3
248	3.5
249	3.4
250	3.4
251	3
252	2.9
253	3
254	3.9
255	3.5
256	3.4
257	4.1
258	3.3
259	3.6
260	3.8
261	3.4
262	3.8
263	4
264	3.2
265	3.5
266	3.7
267	3.8
268	3.6
269	4.1
270	2.6
271	3.5
272	3
273	3.6
274	3.2
275	3.9
276	3.9
277	3.2
278	3.7
279	3.4
280	3.7
281	2.5
282	3.7
283	3
284	4
285	2.9
286	3.1
287	4.2
288	4
289	2.9
290	4.7
291	3
292	3.4
293	4.2
294	3.2
295	3.5
296	2.9
297	2.8
298	3.6
299	2.9
300	3.6
301	5
302	3.7
303	3.5
304	3.6
305	3.3
306	3.5
307	4.1
308	3
309	3.6
310	3.7
311	2.9
312	3.7
313	3.8
314	4
315	2.8
316	3.2
317	3.8
318	3.9
319	3.8
320	4.1
321	4.2
322	3.1
323	3.3
324	3.1
325	3
326	4.1
327	3.3
328	3.4
329	3.6
330	3.8
331	4
332	4
333	3
334	2.2
335	3.2
336	4.1
337	3.8
338	3.7
339	3.9
340	3
341	3.4
342	3
343	3.2
344	3.6
345	4.1
346	3.2
347	3.6
348	3.4
349	3.4
350	3.6
351	5.1
352	4.2
353	3.3
354	2.9
355	3
356	4.6
357	3.6
358	3.2
359	3.3
360	2.9
361	3.6
362	3.1
363	3.5
364	3.3
365	2.9
366	3.5
367	3.4
368	3.1
369	3
370	3.2
371	3.1
372	4.3
373	3.6
374	2.8
375	3.8
376	4.1
377	3.2
378	3.5
379	4.1
380	3.6
381	3.7
382	2.6
383	2.6
384	2.9
385	3.8
386	2.8
387	3.1
388	3.4
389	3.8
390	4
391	2.6
392	3.9
393	3.9
394	3.1
395	3.9
396	2.9
397	3.1
398	2.8
399	4.1
400	3.8
401	3.4
402	3.4
403	3.5
404	3.3
405	3.7
406	3.5
407	3.1
408	3.8
409	2.7
410	3
411	3.4
412	3.9
413	4
414	2.8
415	3.2
416	3.8
417	3
418	2.8
419	4
420	3.6
421	3.6
422	4.6
423	3.8
424	3.6
