1	0.712519
2	0.167309
3	0.324272
4	0.454558
5	0.962152
6	2.34907
7	0.883527
8	0.731005
9	0.19786
10	1.12176
11	1.02503
12	0.490758
13	0.706591
14	0.808156
15	2.33972
16	1.05496
17	1.35254
18	0.516474
19	1.24191
20	1.51908
21	1.79386
22	0.448154
23	1.15071
24	1.10417
25	0.880749
26	0.940541
27	0.546107
28	3.12979
29	0.998658
30	0.202896
31	1.14561
32	0.471003
33	1.42074
34	0.310539
35	0.329078
36	0.485615
37	0.373416
38	0.826324
39	0.104227
40	0.957726
41	0.484542
42	0.561477
43	0.301448
44	1.09468
45	0.86979
46	0.691977
47	0.829656
48	0.394117
49	0.501793
50	1.60032
51	2.25954
52	3.49047
53	0.767476
54	0.328228
55	1.03538
56	0.492112
57	3.25145
58	0.589902
59	0.525864
60	2.0968
61	1.39309
62	1.17831
63	1.23611
64	2.77391
65	2.37587
66	2.03988
67	0.210337
68	0.714659
69	1.31476
70	1.28174
71	3.89323
72	0.4566
73	0.561237
74	0.60797
75	0.239947
76	0.741057
77	0.8078
78	1.32375
79	0.503166
80	0.652891
81	0.764551
82	1.0007
83	0.876691
84	0.59041
85	0.657224
86	0.690746
87	0.231268
88	2.16749
89	1.55468
90	0.542833
91	1.54229
92	1.3695
93	1.59342
94	1.60779
95	0.980685
96	0.560011
97	0.955769
98	1.10622
99	0.610878
100	1.08661
101	0.757959
102	1.17945
103	0.865911
104	0.412221
105	0.55452
106	0.273784
107	0.546542
108	2.48027
109	0.634525
110	0.34629
111	0.694064
112	0.776803
113	1.35911
114	0.193434
115	1.52205
116	1.64188
117	0.0772132
118	1.7002
119	1.3858
120	1.18514
121	0.248361
122	0.285414
123	1.85474
124	1.68297
125	0.323845
126	0.813211
127	1.22753
128	0.651795
129	0.92646
130	0.396293
131	1.07
132	1.18881
133	0.682583
134	1.00419
135	0.449171
136	2.72551
137	0.565347
138	1.18354
139	1.91079
140	1.12772
141	0.995163
142	1.11618
143	0.787834
144	1.26164
145	0.166635
146	1.21455
147	1.05222
148	1.34909
149	0.428092
150	2.0983
151	0.550827
152	1.61244
153	0.258726
154	0.56728
155	0.319869
156	2.06825
157	4.21624
158	0.338029
159	1.74746
160	0.702723
161	1.54699
162	0.417352
163	0.644002
164	1.54406
165	0.531318
166	2.01852
167	1.73601
168	1.75273
169	0.279567
170	1.0418
171	0.451669
172	0.0357114
173	0.511529
174	1.66245
175	0.281774
176	0.61599
177	0.226308
178	0.675462
179	1.80798
180	0.379958
181	1.25378
182	0.362536
183	2.29506
184	0.738658
185	0.748692
186	0.673265
187	1.35117
188	2.5074
189	1.5117
190	0.616108
191	0.48335
192	0.806741
193	2.07834
194	0.364094
195	0.568718
196	0.703974
197	1.29424
198	0.494429
199	0.75351
200	0.937833
201	2.14283
202	0.0659745
203	1.24118
204	0.524885
205	0.549873
206	0.850213
207	0.108462
208	0.505848
209	0.705305
210	0.942416
211	0.898825
212	0.207686
213	2.49902
214	0.738553
215	0.299671
216	0.30203
217	0.746755
218	1.48895
219	1.2098
220	1.60925
221	0.562221
222	0.602027
223	0.440798
224	0.602049
225	2.77471
226	0.310358
227	0.764977
228	1.12572
229	1.06116
230	0.69275
231	1.06349
232	0.760132
233	0.713327
234	0.622018
235	0.730431
236	1.21342
237	1.16711
238	2.47386
239	2.60696
240	0.294596
241	1.07161
242	1.73769
243	1.03119
244	3.78164
245	2.24197
246	1.69848
247	0.059133
248	2.70707
249	0.483861
250	1.1387
251	1.28948
252	0.994306
253	0.357312
254	1.64215
255	0.338407
256	0.87755
257	1.21611
258	1.57165
259	0.630232
260	0.81967
261	1.51773
262	0.596815
263	0.809884
264	2.08643
265	0.807974
266	0.378336
267	0.530271
268	0.914573
269	0.309761
270	2.33571
271	0.534634
272	0.845755
273	2.60174
274	0.2434
