1	3.52
2	3.47
3	3.4
4	3.41
5	3.26
6	3.51
7	3.58
8	3.53
9	3.34
10	3.53
11	3.39
12	3.46
13	3.59
14	3.49
15	3.54
16	3.32
17	3.55
18	3.76
19	3.45
20	3.19
21	3.09
22	3.7
23	3.78
24	3.58
25	3.54
26	3.45
27	3.57
28	3.51
29	3.5
30	3.31
31	3.7
32	3.6
33	3.49
34	3.49
35	3.45
36	3.61
37	3.26
38	3.61
39	3.27
40	3.41
41	3.34
42	3.45
43	3.57
44	3.55
45	3.8
46	3.7
47	3.81
48	3.6
49	3.7
50	3.52
51	3.42
52	3.7
53	3.85
54	3.23
55	3.52
56	3.3
57	3.62
58	3.63
59	3.61
60	3.29
61	3.62
62	3.62
63	3.27
64	3.19
65	3.77
66	3.41
67	3.77
68	3.51
69	3.69
70	3.52
71	3.95
72	3.65
73	3.57
74	3.51
75	3.57
76	3.39
77	3.55
78	3.28
79	3.66
80	3.37
81	3.52
82	3.37
83	3.61
84	3.4
85	3.37
86	3.54
87	3.59
88	3.32
89	3.53
90	3.52
91	3.61
92	3.84
93	3.67
94	3.56
95	3.47
96	3.62
97	3.25
98	3.3
99	3.41
100	3.47
101	3.48
102	3.73
103	3.63
104	3.71
105	3.43
106	3.46
107	3.68
108	3.61
109	3.59
110	3.67
111	3.55
112	3.45
113	3.26
114	3.74
115	3.73
116	3.76
117	3.68
118	3.55
119	3.48
120	3.54
121	3.63
122	3.62
123	3.8
124	3.58
125	3.64
126	3.53
127	3.53
128	3.52
129	3.52
130	3.22
131	3.31
132	3.31
133	3.4
134	3.79
135	3.38
136	3.49
137	3.4
138	3.58
139	3.69
140	3.45
141	3.23
142	3.2
143	3.64
144	3.45
145	3.61
146	3.6
147	3.47
148	3.23
149	3.44
150	3.61
151	3.55
152	3.65
153	3.51
154	3.65
155	3.56
156	3.48
157	3.45
158	3.76
159	3.48
160	3.31
161	3.4
162	3.37
163	3.4
164	3.91
165	3.5
166	3.47
167	3.53
168	3.41
169	3.7
170	3.5
171	3.76
172	3.49
173	3.47
174	3.28
175	3.66
176	3.48
177	3.67
178	3.26
179	3.65
180	3.82
181	3.54
182	3.63
183	3.56
184	3.42
185	3.35
186	3.6
187	3.52
188	3.4
189	3.45
190	3.19
191	3.79
192	3.57
193	3.17
194	3.75
195	3.84
196	3.48
197	3.78
198	3.62
199	3.72
200	3.58
201	3.41
202	3.72
203	3.45
204	3.5
205	3.65
206	3.72
207	3.4
208	3.4
209	3.63
210	3.29
211	3.64
212	3.55
213	3.45
214	3.5
215	3.41
216	3.9
217	3.3
218	3.67
219	3.08
220	3.23
221	3.33
222	3.32
223	3.5
224	3.78
225	3.52
226	3.67
227	3.35
228	3.33
229	3.49
230	3.34
231	3.37
232	3.57
233	3.53
234	3.48
235	3.48
236	3.5
237	3.68
238	3.68
239	3.43
240	3.55
241	3.33
242	3.53
243	3.38
244	3.43
245	3.49
246	3.31
247	3.49
248	3.48
249	3.89
250	3.27
251	3.28
252	3.56
253	3.72
254	3.68
255	3.61
256	3.24
257	3.49
258	3.35
259	3.51
260	3.53
261	3.5
262	3.56
263	3.71
264	3.76
265	3.49
266	3.72
267	3.86
268	3.58
269	3.55
270	3.38
271	3.54
272	4.01
273	3.58
274	3.27
275	3.55
276	3.75
277	3.44
278	3.42
279	3.91
280	3.58
281	3.73
282	3.55
283	3.56
284	3.35
285	3.57
286	3.66
287	3.62
288	3.21
289	3.4
290	3.56
291	3.9
292	3.71
293	3.45
294	3.5
295	3.41
296	3.36
297	3.3
298	3.55
299	3.52
300	3.47
301	3.71
302	3.35
303	3.61
304	3.59
305	3.49
306	3.61
307	3.74
308	3.34
309	3.49
310	3.49
311	3.66
312	3.51
313	3.53
314	3.61
315	3.69
316	3.76
317	3.84
318	3.47
319	3.77
320	3.28
321	3.72
322	3.35
323	3.7
324	3.38
325	3.48
326	3.5
327	3.49
328	3.76
329	3.75
330	3.23
331	3.55
332	3.61
333	3.4
334	3.36
335	3.46
336	3.54
337	3.35
338	3.65
339	3.5
340	3.51
341	3.75
342	3.62
343	3.65
344	3.41
345	3.56
346	3.5
347	3.42
348	3.55
349	3.61
350	3.41
351	3.35
352	3.35
353	3.4
354	3.58
355	3.99
356	3.26
357	3.69
358	3.58
359	3.75
360	3.7
361	3.43
362	3.68
363	3.49
364	3.85
365	3.62
366	3.45
367	3.57
368	3.37
369	3.59
370	3.66
371	3.44
372	3.15
373	3.67
374	3.47
375	3.33
376	3.33
377	3.12
378	3.44
379	3.26
380	3.7
381	3.37
382	3.28
383	3.68
384	3.54
385	3.74
386	3.35
387	3.18
388	3.23
389	3.51
390	3.47
391	3.34
392	3.76
393	3.4
394	3.78
395	3.24
396	3.66
397	3.78
398	3.47
399	3.26
400	3.3
401	3.69
402	3.39
403	3.63
404	3.24
405	3.56
406	3.69
407	3.51
408	3.1
409	3.59
410	3.58
411	3.21
412	3.18
413	3.45
414	3.09
415	3.37
416	3.41
417	3.48
418	3.3
419	3.6
420	3.21
421	3.57
422	3.94
423	3.45
424	3.43
425	3.59
426	3.3
427	3.34
428	3.16
429	3.38
430	3.58
431	3.37
432	3.67
433	3.63
434	3.44
435	3.26
436	3.91
437	3.27
438	3.61
439	3.53
440	3.4
441	3.53
442	3.65
443	3.72
444	3.67
445	3.61
446	3.36
447	3.69
448	3.51
449	3.47
450	3.09
451	3.48
452	3.74
453	3.57
454	3.16
455	3.71
456	3.33
457	3.39
458	3.43
459	3.35
460	3.22
461	3.71
462	3.62
463	3.43
464	3.41
465	3.61
466	3.4
467	3.58
468	3.34
469	3.56
470	3.63
471	3.61
472	3.55
473	3.81
474	3.77
475	3.62
476	3.94
477	3.21
478	3.64
479	3.43
480	3.24
481	3.46
482	3.35
483	3.47
484	3.46
485	3.44
486	3.65
487	3.33
488	3.74
489	3.88
490	3.4
491	3.52
492	3.59
493	3.61
494	3.37
495	3.65
496	3.8
497	3.46
498	3.6
499	3.69
500	3.68
501	3.45
502	3.24
503	3.49
504	3.73
505	3.62
506	3.59
507	3.34
508	3.47
509	3.31
510	3.59
511	3.39
512	3.13
513	3.28
514	3.4
515	3.45
516	3.48
517	3.26
518	3.53
519	3.45
520	3.37
521	3.23
522	3.52
523	3.88
524	3.66
525	3.59
526	3.38
527	3.65
528	3.43
529	3.45
530	3.27
531	3.47
532	3.51
533	3.07
534	3.52
535	3.54
536	3.27
537	3.47
538	3.36
539	3.43
540	3.57
541	3.46
542	3.27
543	3.19
544	3.44
545	3.38
546	3.62
547	3.56
548	3.75
549	3.33
550	3.41
551	3.62
552	3.37
553	3.77
554	3.31
555	3.34
556	3.56
557	3.47
558	3.61
559	3.4
560	3.52
561	3.57
562	3.43
563	3.46
564	3.28
565	3.38
566	3.8
567	3.83
568	4.21
569	3.4
570	3.58
571	3.62
572	3.57
573	3.8
574	3.3
575	3.56
576	3.35
577	3.69
578	3.43
579	3.48
580	3.48
581	3.28
582	3.77
583	3.6
584	3.57
585	3.25
586	3.36
587	3.36
588	3.38
589	3.75
590	3.56
591	3.22
592	3.45
593	3.53
594	3.78
595	3.31
596	3.24
597	3.88
598	3.49
599	3.64
600	3.64
601	3.55
602	3.45
603	3.45
604	3.87
605	3.49
606	3.35
607	3.58
608	3.35
609	3.58
610	3.72
611	3.29
612	3.69
613	3.15
614	3.44
615	3.7
616	3.5
617	3.48
618	3.55
619	3.37
620	3.33
621	3.37
622	3.63
623	3.46
624	3.52
625	3.59
626	3.52
627	3.42
628	3.56
629	3.75
630	3.65
631	3.59
632	3.44
633	3.33
634	3.57
635	3.46
636	3.51
637	3.69
638	3.33
639	3.6
640	3.49
641	3.48
642	3.32
643	3.35
644	3.22
645	3.5
646	3.57
647	3.27
648	3.85
649	3.63
650	3.47
651	3.59
652	3.65
653	3.45
654	3.52
655	3.49
656	3.55
657	3.24
658	3.43
659	3.53
660	3.48
661	3.43
662	4
663	3.59
664	3.36
665	3.7
666	3.58
667	3.65
668	3.58
669	3.72
670	3.31
671	3.08
672	4.18
673	3.32
674	3.25
675	3.21
676	3.41
677	3.39
678	3.36
679	3.26
680	3.64
681	3.61
682	3.79
683	3.82
684	3.72
685	3.36
686	3.71
687	3.49
688	3.71
689	3.6
690	3.49
691	3.29
692	3.69
693	3.8
694	3.2
695	3.29
696	3.5
697	3.44
698	3.69
699	3.55
700	3.35
701	3.26
702	3.33
703	3.29
704	3.78
705	3.55
706	3.7
707	3.48
708	3.34
709	3.32
710	3.44
711	3.55
712	3.77
713	3.5
714	3.15
715	3.49
716	3.64
717	3.35
718	3.81
719	3.52
720	3.31
721	3.44
722	3.31
