1	6
2	2
3	6
4	2
5	5
6	5
7	1
8	1
9	4
10	4
11	3
12	2
13	4
14	6
15	4
16	5
17	4
18	2
19	6
20	4
21	5
22	4
23	5
24	3
25	1
26	4
27	1
28	1
29	4
30	6
31	5
32	6
33	1
34	6
35	2
36	5
37	5
38	4
39	2
40	4
41	6
42	3
43	2
44	2
45	3
46	4
47	2
48	1
49	6
50	3
51	2
52	5
53	6
54	1
55	2
56	5
57	5
58	3
59	5
60	6
61	1
62	5
63	5
64	1
65	6
66	2
67	6
68	1
69	6
70	6
71	2
72	1
73	5
74	3
75	3
76	4
77	1
78	4
79	3
80	5
81	3
82	2
83	5
84	2
85	4
86	4
87	1
88	4
89	3
90	5
91	6
92	5
93	2
94	4
95	2
96	2
97	2
98	1
99	2
100	1
101	3
102	1
103	2
104	3
105	5
106	1
107	5
108	5
109	4
110	5
111	2
112	2
113	6
114	6
115	3
116	1
117	2
118	6
119	1
120	1
121	3
122	4
123	5
124	2
125	5
126	6
127	5
128	1
129	6
130	1
131	1
132	6
133	6
134	2
135	1
136	2
137	5
138	4
139	2
140	2
141	6
142	3
143	5
144	1
145	6
146	1
147	5
148	5
149	5
150	5
151	1
152	2
153	3
154	6
155	1
156	4
157	5
158	1
159	5
160	5
161	6
162	5
163	5
164	5
165	3
166	6
167	4
168	4
169	2
170	6
171	1
172	3
173	4
174	5
175	2
176	6
177	4
178	5
179	6
180	3
181	6
182	3
183	1
184	1
185	3
186	2
187	1
188	2
189	6
190	5
191	2
192	1
193	1
194	2
195	4
196	3
197	3
198	4
199	3
200	1
201	1
202	5
203	4
204	2
205	2
206	4
207	1
208	4
209	4
210	3
211	1
212	5
213	5
214	6
215	1
216	4
217	5
218	2
219	5
220	6
221	6
222	6
223	6
224	2
225	5
226	6
227	5
228	5
229	6
230	5
231	4
232	2
233	1
234	1
235	1
236	5
237	6
238	2
239	1
240	4
241	1
242	2
243	3
244	6
245	6
246	3
247	1
248	1
249	1
250	4
251	1
252	2
253	4
254	3
255	4
256	1
257	2
258	4
259	6
260	2
261	6
262	6
263	1
264	1
265	6
266	1
267	6
268	3
269	5
270	2
271	1
272	3
273	5
274	2
275	3
276	1
277	4
278	1
279	1
280	6
281	6
282	4
283	3
284	6
285	4
286	4
287	2
288	4
289	6
290	3
291	1
292	6
293	1
294	6
295	4
296	4
297	1
298	1
299	1
300	3
301	6
302	5
303	4
304	3
305	5
306	4
307	3
308	4
309	1
310	4
311	5
312	2
313	5
314	1
315	3
316	4
317	4
318	3
319	1
320	6
321	2
322	1
323	5
324	2
325	6
326	6
327	3
328	2
329	5
330	4
331	4
332	3
333	5
334	4
335	6
336	4
337	6
338	1
339	2
340	5
341	5
342	6
343	3
344	5
345	5
346	2
347	3
348	3
349	1
350	1
351	6
352	1
353	3
354	1
355	4
356	6
357	3
358	5
359	2
360	2
361	2
362	5
363	5
364	5
365	3
366	6
367	3
368	3
369	4
370	3
371	4
372	6
373	4
374	2
375	2
376	2
377	1
378	1
379	1
380	1
381	6
382	1
383	1
384	1
385	5
386	3
387	2
388	4
389	4
390	4
391	5
392	2
393	6
394	1
395	5
396	2
397	1
398	3
399	3
400	3
401	3
402	4
403	4
404	4
405	4
406	2
407	2
408	4
409	5
410	2
411	5
412	6
413	2
414	3
415	2
416	6
417	1
418	3
419	5
420	1
421	4
422	4
423	3
424	4
425	4
426	2
427	2
428	1
429	3
430	6
431	3
432	1
433	5
434	2
435	6
436	1
437	4
438	5
439	5
440	4
441	1
442	3
443	2
444	2
445	5
446	3
447	6
448	4
449	6
450	2
451	4
452	5
453	1
454	4
455	4
456	2
457	3
458	2
459	3
460	1
461	4
462	5
463	3
464	3
465	4
466	1
467	2
468	4
469	2
470	3
471	2
472	3
473	5
474	6
475	6
476	2
477	5
478	2
479	6
480	4
481	5
482	1
483	2
484	3
485	5
486	5
487	3
